SAMPLE_NAME	CLUSTER_1	CLUSTER_2	CLUSTER_3
sample_42	0.3846466401761872	0.2531628905915738	0.3621904692322389
sample_43	0.019566097756667313	0.3074340320411222	0.6729998702022105
sample_44	0.2169840000266238	0.46228821711512785	0.3207277828582484
sample_45	0.13497179356830363	0.2971764429972653	0.5678517634344311
sample_46	0.3249412348460611	0.31584118917620935	0.35921757597772946
sample_47	0.32933372529519644	0.217880582782736	0.45278569192206747
sample_48	0.21680587339230484	0.2570943384061355	0.5260997882015597
sample_49	0.5006453784956181	0.4371138598320243	0.06224076167235755
sample_50	0.3492717354003876	0.27130942386412393	0.3794188407354886
sample_51	0.12664388300191987	0.7356580932239932	0.13769802377408702
sample_52	0.38778146928807017	0.0780023537323182	0.5342161769796118
sample_53	0.4526337762298011	0.3190736617669773	0.2282925620032215
sample_54	0.056687825371542065	0.5715980611988684	0.3717141134295895
sample_55	0.28161740428052573	0.3379079698592721	0.38047462586020214
sample_56	0.6971946932826527	0.009543077160246594	0.29326222955710063
sample_57	0.5131178080878486	0.12064024979552648	0.3662419421166249
sample_58	0.1991450694251145	0.7329738006974276	0.06788112987745794
sample_59	0.5823278076933408	0.1642912309497956	0.2533809613568636
sample_60	0.5576290245778913	0.423240850353161	0.0191301250689476
sample_61	0.12079655126328614	0.4558294549250917	0.42337399381162216
sample_62	0.1331932408740657	0.5230548334101786	0.3437519257157556
sample_63	0.2886473895808472	0.3178968386566721	0.39345577176248075
sample_64	0.3390670330008964	0.4328443667976872	0.22808860020141644
sample_65	0.09956226612282328	0.5049805966989703	0.39545713717820646
sample_66	0.5044679240526223	0.23391033713160775	0.2616217388157699
sample_67	0.07215388438791455	0.5401568246337701	0.38768929097831534
sample_68	0.5554311566552351	0.3013098340070342	0.14325900933773067
sample_69	0.031995400260908115	0.08718759094658247	0.8808170087925095
sample_70	0.24043958877145577	0.28436363710780904	0.4751967741207352
sample_71	0.5295040704229905	0.11596821108910575	0.3545277184879038
sample_72	0.2526232684818516	0.019811924254568396	0.72756480726358
sample_73	0.24772999458536063	0.29684505403144823	0.45542495138319106
sample_74	0.3562632316748074	0.26963903590780963	0.37409773241738303
sample_75	0.21757607070725643	0.6347685995685844	0.14765532972415935
sample_76	0.5134163260896732	0.37045633482404355	0.1161273390862833
sample_77	0.4903148023090462	0.3782568553537106	0.13142834233724318
sample_78	0.28172068814258816	0.6843866131015567	0.03389269875585514
sample_79	0.20616596755672936	0.4220159962167181	0.3718180362265526
sample_80	0.34908090872216196	0.20905957474668901	0.44185951653114897
sample_81	0.5763776853368915	0.07841905363379176	0.3452032610293168
sample_82	0.10607986615877678	0.5757966941450314	0.31812343969619183
sample_83	0.6327816050871115	0.20511449870617793	0.16210389620671062
sample_84	0.27355866655810673	0.1993232138063252	0.527118119635568
sample_85	0.31654983134200154	0.30965833339057425	0.3737918352674242
sample_86	0.06837394685957707	0.45258302990895843	0.4790430232314645
sample_87	0.64347328645686	0.19542781974766027	0.1610988937954797
sample_88	0.09586013415455345	0.015703306313148455	0.8884365595322979
sample_89	0.3857189743335096	0.45206880985650566	0.1622122158099848
sample_90	0.5162093002400362	0.05629899526756662	0.42749170449239726
sample_91	0.44590515082160803	0.3998364674334897	0.15425838174490233
sample_92	0.4487885613811984	0.10814087679674128	0.4430705618220602
sample_93	0.3970335288386841	0.33707004311564537	0.26589642804567054
sample_94	0.43362042569781034	0.14532921114865405	0.42105036315353567
sample_95	0.6315516368110443	0.013529817993173033	0.3549185451957827
sample_96	0.09210789358580394	0.6104611271864939	0.2974309792277021
sample_97	0.33039414463827266	0.42477210046342895	0.24483375489829853
sample_98	0.11916122646321335	0.7155906717962225	0.16524810174056412
sample_99	0.6134744424026849	0.2691329071851977	0.11739265041211742
sample_100	0.30837205757124747	0.34797510601637494	0.3436528364123776
sample_101	0.4501831939484546	0.38438143147432186	0.1654353745772234
sample_102	0.11255066890989081	0.5651600577629468	0.32228927332716245
sample_103	0.1453497535243558	0.058613980983218426	0.7960362654924258
sample_104	0.01230141442711754	0.8295136694809381	0.15818491609194435
sample_105	0.09453714010629229	0.1065215387502281	0.7989413211434796
sample_106	0.20058213893778182	0.34378149299182	0.45563636807039826
sample_107	0.463179052912309	0.3913209153264807	0.14550003176121026
sample_108	0.269180571960472	0.11336609292822027	0.6174533351113077
sample_109	0.1870215188946747	0.32545667623533636	0.48752180486998903
sample_110	0.5118388359701734	0.20861220261566044	0.27954896141416624
sample_111	0.17646673167062069	0.7681551783995818	0.05537808992979766
sample_112	0.30935030846611733	0.345610637338179	0.3450390541957038
sample_113	0.21249594960287993	0.3061945591335154	0.4813094912636046
sample_114	0.32450636093366364	0.4411086179181598	0.23438502114817655
sample_115	0.3525788178032304	0.034204960708957406	0.6132162214878122
sample_116	0.08526069403808603	0.5748218195210255	0.33991748644088843
sample_117	0.264618847663666	0.4395935325245717	0.2957876198117622
sample_118	0.036240108577485525	0.44108475014662485	0.5226751412758897
sample_119	0.3586073103273437	0.4557303093073391	0.18566238036531704
sample_120	0.08718919181846334	0.26569086330649305	0.6471199448750435
sample_121	0.1144586894497287	0.552922170126951	0.33261914042332025
sample_122	0.2541846929461714	0.49068903600074876	0.2551262710530799
sample_123	0.35721896904538913	0.19683206875792433	0.4459489621966864
sample_124	0.40179229537923555	0.40738051932863084	0.19082718529213366
sample_125	0.46346818215657865	0.38953802930082554	0.1469937885425959
sample_126	0.0837842921629321	0.4156321501807223	0.5005835576563457
sample_127	0.2402600495939111	0.3099276385698919	0.449812311836197
sample_128	0.2303567838700643	0.47957020035341413	0.29007301577652156
sample_129	0.3224847526865777	0.3570906221397473	0.32042462517367504
sample_130	0.13432891914156295	0.5299346479689048	0.3357364328895322
sample_131	0.08412998319186389	0.5688430391702907	0.34702697763784546
sample_132	0.4611016553618225	0.01808730922908876	0.5208110354090887
sample_133	0.487873117970504	0.48971006763975766	0.02241681438973838
sample_134	0.12220238352003528	0.26472089763888496	0.6130767188410798
sample_135	0.05203440782939146	0.4937834660481059	0.4541821261225027
sample_136	0.44806538837744325	0.3223150099380554	0.22961960168450138
sample_137	0.9265912744285641	0.0498753265133972	0.023533399058038636
sample_138	0.5726356126923563	0.09090958004866499	0.33645480725897875
sample_139	0.3653092729966989	0.4182162601530361	0.216474466850265
sample_140	0.016134330187869816	0.15480452608714654	0.8290611437249836
sample_141	0.41044553049273125	0.41722359497275235	0.17233087453451643
sample_142	0.1261236150232065	0.4943894064871964	0.37948697848959706
sample_143	0.5383229284552121	0.03553103359346123	0.4261460379513267
sample_144	0.24187977121149795	0.20247775605847598	0.5556424727300262
sample_145	0.17216476274531037	0.46588634135004314	0.3619488959046464
sample_146	0.33502883663977	0.43820145370789193	0.2267697096523381
sample_147	0.47677841247674135	0.2799347299158927	0.24328685760736593
sample_148	0.4604593115424027	0.5139758324539042	0.025564856003693074
sample_149	0.16662477837231293	0.24963553022693788	0.5837396914007492
sample_150	0.34464834294489594	0.3388710271927438	0.3164806298623602
sample_151	0.19282097904739234	0.6450060299346577	0.16217299101795002
sample_152	0.08208004092545072	0.7370131539605737	0.1809068051139757
sample_153	0.4664271947976677	0.03946106858780106	0.4941117366145312
sample_154	0.5750796758339822	0.17769006464656412	0.2472302595194538
sample_155	0.2750374536684393	0.5502188503859032	0.1747436959456574
sample_156	0.18566406289538803	0.48539894469524186	0.3289369924093701
sample_157	0.5313609063722129	0.15053425837342863	0.31810483525435845
sample_158	0.38569290862134026	0.25942358447647035	0.3548835069021894
sample_159	0.3933027304035897	0.3140553361810331	0.2926419334153773
sample_160	0.40094870449137987	0.4118986481648893	0.1871526473437308
sample_161	0.13733960329174535	0.5674099334657154	0.29525046324253923
sample_162	0.3621205012918358	0.11387810551717706	0.5240013931909872
sample_163	0.17044078343031585	0.3986600280209841	0.4308991885487
sample_164	0.38678114409444564	0.1943673603952635	0.41885149551029094
sample_165	0.48327997022079666	0.21919557672692574	0.2975244530522775
sample_166	0.2406540150474047	0.40347265430370505	0.35587333064889015
sample_167	0.23332642121780484	0.47514329753795154	0.29153028124424374
sample_168	0.22627368034831086	0.3184340273377955	0.45529229231389357
sample_169	0.1573159718201308	0.4359270763012772	0.406756951878592
sample_170	0.06505324786076601	0.33888210510781014	0.5960646470314238
sample_171	0.08768669601367866	0.29205127319023944	0.6202620307960818
sample_172	0.3379881046319557	0.3091169096213794	0.3528949857466648
sample_173	0.16757680277677178	0.27942439672746194	0.5529988004957663
sample_174	0.5154950374881229	0.31875825493219023	0.16574670757968687
sample_175	0.040396830689907494	0.9490693483481827	0.010533820961909834
sample_176	0.20417104303972583	0.29065312554499556	0.5051758314152786
sample_177	0.17218765473021772	0.7810337082529624	0.04677863701681989
sample_178	0.27543068767639495	0.5002219317609068	0.22434738056269832
sample_179	0.23238585987943555	0.12818975838464647	0.639424381735918
sample_180	0.3001915107311797	0.29012588989739435	0.4096825993714258
sample_181	0.002162065874798874	0.5176363598276675	0.4802015742975336
sample_182	0.37538033395467313	0.6138622882899227	0.010757377755404106
sample_183	0.3447986973970015	0.40281753874881976	0.25238376385417877
sample_184	0.2732829487466134	0.6471433119745814	0.07957373927880512
sample_185	0.26693869161761813	0.3139914403377006	0.41906986804468116
sample_186	0.12468088548940279	0.31245010295168396	0.5628690115589132
sample_187	0.2927528312862043	0.4165931319179368	0.290654036795859
sample_188	0.06720698640257565	0.49378922013379717	0.4390037934636271
sample_189	0.2556489509459762	0.46904228386399277	0.275308765190031
sample_190	0.3392649320295235	0.30494229827209635	0.35579276969838025
sample_191	0.813543303413513	0.03187173158915264	0.15458496499733426
sample_192	0.23708839633037196	0.580112743642086	0.1827988600275421
sample_193	0.10746800149758834	0.5935738126062786	0.2989581858961331
sample_194	0.5250192103317419	0.09266035282985743	0.3823204368384008
sample_195	0.3628905319663544	0.063044763788532	0.5740647042451135
sample_196	0.7130498347346713	0.11417940145532465	0.17277076381000406
sample_197	0.03574571373237281	0.5312432812236486	0.4330110050439786
sample_198	0.4277333517618065	0.32034065790166033	0.2519259903365333
sample_199	0.18289486341960207	0.5995215940447741	0.21758354253562384
sample_200	0.25740731234743647	0.20686984226365038	0.5357228453889132
sample_201	0.14764084182157944	0.2772522169601512	0.5751069412182693
sample_202	0.05505393773420758	0.5289151862495597	0.4160308760162329
sample_203	0.27388644560204484	0.22992313887162927	0.49619041552632576
sample_204	0.31665350767608447	0.39289966976985286	0.2904468225540626
sample_205	0.8082482926172487	0.11113126606374411	0.08062044131900717
sample_206	0.21548241988521943	0.3708764543201315	0.41364112579464907
sample_207	0.22720798732311812	0.5715294790935258	0.2012625335833561
sample_208	0.33213273999865733	0.2935405184278041	0.3743267415735386
sample_209	0.3711064416009719	0.33824982272476645	0.29064373567426166
sample_210	0.5910186489149194	0.28397580697179786	0.12500554411328274
sample_211	0.08500864804050884	0.3283053807444807	0.5866859712150104
sample_212	0.23160505264593895	0.3430102211103291	0.425384726243732
sample_213	0.14412492935007193	0.13145159391618053	0.7244234767337475
sample_214	0.2946959003507077	0.3353194067775705	0.36998469287172187
sample_215	0.5576359769696302	0.22670109628683985	0.21566292674353002
sample_216	0.09923341604875177	0.45984028569046903	0.44092629826077917
sample_217	0.5916300019455382	0.06674776045539337	0.34162223759906857
sample_218	0.5859663247247152	0.24358749383835288	0.17044618143693194
sample_219	0.6189660427246625	0.04214976374793532	0.3388841935274021
sample_220	0.07459421173509308	0.2943344582353715	0.6310713300295353
sample_221	0.3030485373963357	0.6130435630652188	0.08390789953844541
sample_222	0.25236109315259925	0.3756711419811666	0.3719677648662342
sample_223	0.38811244241063564	0.1992741832490919	0.41261337434027245
sample_224	0.43478902528467817	0.2715182139796023	0.29369276073571954
sample_225	0.4077884741312915	0.046478617404413905	0.5457329084642946
sample_226	0.3409118381902686	0.37895733936487935	0.2801308224448521
sample_227	0.11996824161191377	0.43983237687188526	0.44019938151620097
sample_228	0.29500915285087204	0.027521610039107487	0.6774692371100206
sample_229	0.0773505797102388	0.42718510799926307	0.4954643122904982
sample_230	0.37401386138603204	0.5651232301648812	0.06086290844908675
sample_231	0.605870719593432	0.02039457837778524	0.3737347020287829
sample_232	0.3125126161838557	0.405236006960587	0.28225137685555746
sample_233	0.2618254187948778	0.02627350416335031	0.7119010770417719
sample_234	0.5857267787062689	0.25938369834190195	0.1548895229518292
sample_235	0.20796439905430134	0.22030539529979218	0.5717302056459065
sample_236	0.2319418222251278	0.614651480344073	0.15340669743079924
sample_237	0.06052102221049355	0.7899217221100703	0.14955725567943606
sample_238	0.31275079367321895	0.43220732486933505	0.25504188145744594
sample_239	0.19513840428221846	0.2539555170373349	0.5509060786804466
sample_240	0.31837556675309664	0.2106135391608887	0.47101089408601465
sample_241	0.4399178803856054	0.5431228961098584	0.016959223504535985
sample_242	0.4134024852776721	0.18118844560096492	0.4054090691213629
sample_243	0.2834086509740778	0.4050801189339743	0.31151123009194776
sample_244	0.29351491146184205	0.4034334957187884	0.30305159281936955
sample_245	0.3252952263915685	0.2325794337561611	0.4421253398522705
sample_246	0.4595607110765245	0.18695500126258044	0.35348428766089496
sample_247	0.3622491527065142	0.4933010275381018	0.14444981975538398
sample_248	0.8417925884709998	0.0033475945529853916	0.15485981697601478
sample_249	0.3888420643898635	0.051626104101382776	0.5595318315087537
sample_250	0.32804758104033616	0.4405405949472012	0.23141182401246266
sample_251	0.1686975951177447	0.3085828514874735	0.5227195533947818
sample_252	0.312700657859839	0.16044931262703244	0.5268500295131285
sample_253	0.5989153976515393	0.002227662945349114	0.39885693940311157
sample_254	0.19457704493233574	0.5250810401932382	0.28034191487442606
sample_255	0.26760318856389276	0.2023045656904511	0.5300922457456562
sample_256	0.40845562505935046	0.4287107987530959	0.16283357618755362
sample_257	0.3969844390049938	0.3253787691850399	0.27763679180996625
sample_258	0.3903277030536127	0.34500978022290407	0.26466251672348323
sample_259	0.5525728513647035	0.17610145302908656	0.2713256956062099
sample_260	0.2333992369603427	0.3676926330659221	0.39890812997373526
sample_261	0.09871489727931293	0.3030200730860493	0.5982650296346378
sample_262	0.759667720954254	0.0951066734453084	0.1452256056004375
sample_263	0.37825272039320956	0.09370445591728765	0.5280428236895027
sample_264	0.11667238799553979	0.6160259918420838	0.26730162016237635
sample_265	0.35295185100870125	0.06954827894981121	0.5774998700414876
sample_266	0.5953012030297263	0.2501038944212706	0.15459490254900302
sample_267	0.3236019805094204	0.6247133458912477	0.05168467359933183
sample_268	0.4487852951047708	0.2864450189176211	0.26476968597760814
sample_269	0.3273157932154704	0.28674147293621405	0.3859427338483156
sample_270	0.17427364095923084	0.44444995289986683	0.38127640614090225
sample_271	0.2819562333034151	0.4904039048656287	0.2276398618309561
sample_272	0.7291152491638695	0.0937471170815121	0.1771376337546185
sample_273	0.13748543301366797	0.30273292812832353	0.5597816388580085
sample_274	0.5190542938446121	0.4804078784503824	0.0005378277050054794
sample_275	0.6101497205018774	0.091154585517387	0.2986956939807356
sample_276	0.4647724924654514	0.10737002475241439	0.4278574827821343
sample_277	0.5121304861622122	0.10151240822629118	0.3863571056114966
sample_278	0.07809649609785846	0.49148015489898006	0.4304233490031615
sample_279	0.3680281211489985	0.21729106528961845	0.4146808135613831
sample_280	0.046674934679958986	0.27701816413121993	0.676306901188821
sample_281	0.5987775881571714	0.24768503507982012	0.15353737676300844
sample_282	0.37617451720477363	0.21776069320218708	0.40606478959303943
sample_283	0.4835320746868129	0.2701741414002979	0.24629378391288917
sample_284	0.2407301178518514	0.4150651492439877	0.3442047329041609
sample_285	0.003183164235033973	0.42880531099919167	0.5680115247657743
sample_286	0.5182102811795116	0.12910897632875248	0.352680742491736
sample_287	0.09768396667730873	0.24992216373884682	0.6523938695838445
sample_288	0.5973096863295398	0.18297435319896976	0.21971596047149045
sample_289	0.35075317634508457	0.5628744878653127	0.08637233578960268
sample_290	0.15835926712537757	0.538446310745241	0.30319442212938147
sample_291	0.5558930458106628	0.11471921309860647	0.3293877410907309
sample_292	0.2994153247343534	0.2904888591464552	0.4100958161191914
sample_293	0.2539455222611636	0.20953905629705427	0.5365154214417821
sample_294	0.4183296650416069	0.41593017784718644	0.16574015711120654
sample_295	0.26839256671803574	0.361991615915011	0.36961581736695326
sample_296	0.1861021972780918	0.41639602346089316	0.39750177926101504
sample_297	0.0976733029759659	0.5977093822961023	0.3046173147279319
sample_298	0.3237070095276218	0.298390477418891	0.3779025130534872
sample_299	0.312752411291621	0.250828354927406	0.436419233780973
sample_300	0.43416178634547004	0.2776406337858795	0.28819757986865047
sample_301	0.5916434006133577	0.2540646945384572	0.15429190484818497
sample_302	0.03203051874110724	0.4725174803228405	0.49545200093605224
sample_303	0.19067724839892902	0.5309393604097106	0.27838339119136035
sample_304	0.10804948709604516	0.8389251473375012	0.05302536556645362
sample_305	0.5052989274262546	0.04970650594450827	0.44499456662923703
sample_306	0.4437039517537365	0.28816360715281847	0.26813244109344503
sample_307	0.43797100476719214	0.1819124701322331	0.38011652510057475
sample_308	0.27178282788986496	0.2547819231821051	0.47343524892802996
sample_309	0.26322921155711215	0.39242056600809955	0.34435022243478813
sample_310	0.0374874462380122	0.7516595320375584	0.21085302172442938
sample_311	0.7060568045187431	0.03355691602546369	0.2603862794557931
sample_312	0.07147550101155675	0.34083992664199114	0.587684572346452
sample_313	0.38259103950628004	0.19365790463168975	0.4237510558620302
sample_314	0.6887794986909391	0.11880569029378406	0.19241481101527685
sample_315	0.05885813297200568	0.6032765501239642	0.33786531690403016
sample_316	0.2276475620175547	0.5262950643160431	0.24605737366640232
sample_317	0.41335761716434416	0.46301481243222986	0.12362757040342598
sample_318	0.6824153605399581	0.11377431745785568	0.20381032200218627
sample_319	0.17883639956517774	0.34366299209346923	0.477500608341353
sample_320	0.23051783283330637	0.3768297744964422	0.3926523926702515
sample_321	0.23059743932343596	0.6525908645231031	0.11681169615346096
sample_322	0.41807991236266945	0.29361661631685576	0.2883034713204749
sample_323	0.37654985890123166	0.5694684356160858	0.05398170548268254
sample_324	0.49102483436469635	0.41039894695391393	0.09857621868138973
sample_325	0.3840706388859538	0.2070568072785282	0.408872553835518
sample_326	0.19293470489514844	0.5231807281596945	0.2838845669451572
sample_327	0.16740813851308492	0.32530492128979543	0.5072869401971196
sample_328	0.38559276914179813	0.34665230111904116	0.2677549297391609
sample_329	0.4030158147473296	0.21514665011233228	0.3818375351403381
sample_330	0.4584728862187343	0.11755379670947504	0.4239733170717907
sample_331	0.02155834893705754	0.5718167837368445	0.406624867326098
sample_332	0.37786327504204703	0.5493195828093987	0.0728171421485542
sample_333	0.30614036123861654	0.5579207776079887	0.13593886115339482
sample_334	0.5289813454834931	0.46315691503280976	0.007861739483697134
sample_335	0.38730020590353526	0.5769058549945122	0.03579393910195261
sample_336	0.6149364837607441	0.3636261805859931	0.021437335653262852
sample_337	0.1274781068735845	0.54173528651544	0.33078660661097553
sample_338	0.1261828769512252	0.337604221268091	0.5362129017806838
sample_339	0.022721821023302134	0.4464259240017105	0.5308522549749873
sample_340	0.15368597661531128	0.371250609146714	0.47506341423797477
sample_341	0.15764779592034645	0.4147847583144626	0.42756744576519096
sample_342	0.36834202957140255	0.30222418877496454	0.32943378165363296
sample_343	0.2933863751531965	0.11088201995517892	0.5957316048916245
sample_344	0.19338401255206064	0.7048183044316821	0.10179768301625718
sample_345	0.3591292432385055	0.36714779786448526	0.27372295889700926
sample_346	0.4024393103281562	0.29250163232929793	0.3050590573425458
sample_347	0.16013433391310228	0.6614612601700944	0.17840440591680326
sample_348	0.18954776478111934	0.3750530789599172	0.4353991562589635
sample_349	0.021936207162200128	0.3887128972222701	0.5893508956155298
sample_350	0.37133547490459556	0.20686291956665104	0.4218016055287534
sample_351	0.34819058237719364	0.017707184119769764	0.6341022335030366
sample_352	0.19511883847278721	0.6275446247716057	0.17733653675560718
sample_353	0.1709572015182529	0.43545815849380987	0.3935846399879373
sample_354	0.33185016427320907	0.41920367662732183	0.24894615909946902
sample_355	0.01005906184430805	0.021510530270707633	0.9684304078849844
sample_356	0.07572712026648827	0.046437189747255116	0.8778356899862566
sample_357	0.8490735015707095	0.1502699574849951	0.0006565409442953348
sample_358	0.6698015697025937	0.19797079460022826	0.13222763569717813
sample_359	0.6492659285419135	0.10225113244474845	0.24848293901333818
sample_360	0.45666850149730404	0.2994811815800808	0.243850316922615
sample_361	0.30297363272280425	0.5897019116481518	0.1073244556290439
sample_362	0.3954583891809693	0.3520366070045795	0.2525050038144512
sample_363	0.025893177209766458	0.42295480813729486	0.5511520146529386
sample_364	0.5250605252083496	0.3545512804904206	0.12038819430122981
sample_365	0.43380765413203104	0.5085821851703323	0.0576101606976366
sample_366	0.43542227787622695	0.009787439997426884	0.5547902821263461
sample_367	0.4202803771567078	0.3774916971724989	0.20222792567079328
sample_368	0.4592850805054675	0.131418898064518	0.4092960214300144
sample_369	0.4306494981302041	0.3424691907646661	0.22688131110512982
sample_370	0.0676474734956626	0.48366182866110063	0.4486906978432368
sample_371	0.20606389265651084	0.4304133196665131	0.36352278767697604
sample_372	0.18860711441338918	0.5085785460673992	0.30281433951921166
sample_373	0.35673308234444817	0.024025396161595276	0.6192415214939566
sample_374	0.3676067787593026	0.24882597422893935	0.3835672470117581
sample_375	0.5648689884715998	0.06487004988282023	0.37026096164558003
sample_376	0.38544400803872225	0.38154133248192457	0.23301465947935313
sample_377	0.17948234764346538	0.8176230802557475	0.00289457210078718
sample_378	0.13390418937921386	0.6436480698397321	0.22244774078105403
sample_379	0.3419205477904033	0.1504278205250653	0.5076516316845314
sample_380	0.3938216374052938	0.1781925784627734	0.4279857841319327
sample_381	0.1498754828295854	0.5436019549682377	0.30652256220217694
sample_382	0.5778628115530436	0.08658418385559653	0.3355530045913597
sample_383	0.24419815658607075	0.44694786944410053	0.3088539739698287
sample_384	0.5175265659681205	0.018005482071496957	0.4644679519603826
sample_385	0.17742586856152584	0.20677306737026016	0.615801064068214
sample_386	0.455265865354093	0.15081547925177016	0.3939186553941368
sample_387	0.06983915608180699	0.4257754286933708	0.5043854152248222
sample_388	0.10577015818933236	0.2888763846310936	0.6053534571795741
sample_389	0.14542222539866653	0.02540694844910141	0.829170826152232
sample_390	0.20185211978089174	0.3701617516308755	0.4279861285882327
sample_391	0.25485264754747666	0.33088621644517074	0.4142611360073526
sample_392	0.2591734231553393	0.43354268768516524	0.3072838891594954
sample_393	0.2437813942841163	0.16506713068456766	0.591151475031316
sample_394	0.07609910428751522	0.40436901384628343	0.5195318818662013
sample_395	0.516561686170512	0.3287874675347142	0.1546508462947737
sample_396	0.21316740911749155	0.4100466699883013	0.3767859208942072
sample_397	0.3554119077227803	0.3320049610577315	0.3125831312194883
sample_398	0.5852720123232499	0.1774450009714996	0.2372829867052505
sample_399	0.23616977975504064	0.3484169942714502	0.4154132259735092
sample_400	0.40645883120138443	0.027590622320776734	0.5659505464778388
sample_401	0.14424084776434154	0.44048365282047847	0.4152754994151798
sample_402	0.46313030886561374	0.3515288006863731	0.1853408904480133
sample_403	0.3752341677535119	0.5573484522162605	0.06741738003022761
sample_404	0.48296052019336055	0.02482690935826779	0.4922125704483717
sample_405	0.543546143974239	0.034331437201071846	0.42212241882468915
sample_406	0.6122611912971592	0.20693254083396675	0.18080626786887402
sample_407	0.33273469311505943	0.24427913774340565	0.4229861691415349
sample_408	0.4691825011531056	0.47415936546220044	0.05665813338469397
sample_409	0.571745525502974	0.1490334825669138	0.2792209919301123
sample_410	0.4958994103328047	0.13331743615417352	0.37078315351302177
sample_411	0.4564272027057176	0.2572664124801561	0.2863063848141263
sample_412	0.45434801199972163	0.005913548737919377	0.539738439262359
sample_413	0.5767202418827065	0.34878457831974774	0.07449517979754561
sample_414	0.12289088798066407	0.5452002813972077	0.3319088306221283
sample_415	0.5021860664215059	0.07869247474219573	0.4191214588362983
sample_416	0.35149416854874055	0.34140645153367977	0.30709937991757963
sample_417	0.4576182130143223	0.17134011353659306	0.3710416734490847
sample_418	0.2912798678576494	0.2075298852922108	0.5011902468501398
sample_419	0.5272564973795145	0.10479367692887465	0.3679498256916107
sample_420	0.32679342387705895	0.2900681489846904	0.3831384271382506
sample_421	0.17555790877569766	0.513178524529057	0.3112635666952453
sample_422	0.22871724142541852	0.38080880505835557	0.3904739535162258
sample_423	0.40864897793828	0.17031824151567623	0.42103278054604387
sample_424	0.5782677264737343	0.3893668762359168	0.03236539729034879
sample_425	0.37413516165565414	0.2439274020924991	0.3819374362518467
sample_426	0.4060395284539289	0.4307618968321187	0.16319857471395252
sample_427	0.43928210753051733	0.3010724196567216	0.25964547281276107
sample_428	0.8451736603517466	0.026738414079138594	0.12808792556911483
sample_429	0.2064984297401469	0.6947352476808214	0.09876632257903167
sample_430	0.4637225975529151	0.071611387416035	0.46466601503104993
sample_431	0.15164899653568503	0.4482378232223925	0.4001131802419224
sample_432	0.309038611103623	0.01999819970094813	0.670963189195429
sample_433	0.36514451414681465	0.08422711318643426	0.5506283726667511
sample_434	0.07944856830319029	0.6873056602158767	0.23324577148093295
sample_435	0.22813461209525598	0.4168363874682391	0.355029000436505
sample_436	0.5660646800698678	0.37490026190477194	0.05903505802536031
sample_437	0.37387565346704277	0.32517120449485876	0.3009531420380986
